createdAt,updatedAt,id,createdById,updatedById,payment_method,package_id,fee,progress,student_id,payment_date,start_date,end_date,transport_fee,total,month_convert,discount,salary_id,invoice_number,commission,done
2025-04-24 03:18:50.376+00,2025-06-02 09:24:20.258+00,389,3,3,Online Transfer,15,950,1,89,2025-01-07,2025-03-01 02:15:00+00,2025-03-01 02:45:00+00,200,1150,2025/1,0,15,INV250107-0320,285,true
2025-04-24 03:18:50.386+00,2025-06-09 14:37:54.912+00,390,3,3,Online Transfer,2,400,1,58,2025-01-10,2025-02-23 03:00:00+00,2025-02-23 03:50:00+00,0,400,2025/1,0,15,INV250110-0321,120,true
2025-04-24 03:18:50.395+00,2025-04-26 11:50:33.284+00,391,3,3,Online Transfer,2,400,1,80,2025-01-10,2025-01-21 07:00:00+00,2025-01-21 07:50:00+00,0,400,2025/1,0,15,INV250110-0322,120,true
2025-04-24 03:18:50.404+00,2025-04-26 11:50:33.333+00,392,3,3,Online Transfer,11,250,1,16,2025-01-20,2025-01-21 12:00:00+00,2025-01-21 12:50:00+00,0,250,2025/1,0,15,INV250120-0323,75,true
2025-04-24 03:18:50.413+00,2025-04-26 11:50:33.382+00,393,3,3,Online Transfer,11,250,1,14,2025-01-20,2025-01-21 12:00:00+00,2025-01-21 12:50:00+00,0,250,2025/1,0,15,INV250120-0324,75,true
2025-04-24 03:18:50.421+00,2025-04-26 11:50:33.433+00,394,3,3,Online Transfer,11,250,1,15,2025-01-20,2025-01-21 12:00:00+00,2025-01-21 12:50:00+00,0,250,2025/1,0,15,INV250120-0325,75,true
2025-04-24 03:18:50.43+00,2025-04-26 11:50:33.486+00,395,3,3,Online Transfer,11,250,1,93,2025-01-20,2025-01-21 12:00:00+00,2025-01-21 12:50:00+00,0,250,2025/1,0,15,INV250120-0326,75,true
2025-04-24 03:18:50.439+00,2025-04-26 11:50:33.541+00,396,3,3,Online Transfer,11,250,1,91,2025-01-20,2025-01-21 12:00:00+00,2025-01-21 12:50:00+00,0,250,2025/1,0,15,INV250120-0327,75,true
2025-04-24 03:18:50.447+00,2025-04-26 11:50:33.592+00,397,3,3,Online Transfer,63,200,1,63,2025-01-22,2025-01-23 00:00:00+00,2025-01-23 00:50:00+00,0,200,2025/1,0,15,INV250122-0328,60,true
2025-04-24 03:18:50.456+00,2025-06-06 06:27:36.191+00,398,3,3,Online Transfer,2,400,1,5,2025-01-25,2025-03-27 01:00:00+00,2025-03-27 01:50:00+00,0,400,2025/1,0,15,INV250125-0329,120,true
2025-04-24 03:18:50.465+00,2025-04-26 11:50:33.649+00,399,3,3,Online Transfer,3,950,1,67,2025-01-26,2025-02-16 01:00:00+00,2025-02-16 01:50:00+00,0,950,2025/1,0,15,INV250126-0331,285,true
2025-04-24 03:18:50.473+00,2025-05-02 05:14:17.802+00,400,3,3,Online Transfer,15,950,1,88,2025-02-03,2025-02-06 10:00:00+00,2025-02-06 10:30:00+00,200,1150,2025/2,0,16,INV250203-0332,190,true
2025-04-24 03:18:50.532+00,2025-05-02 04:45:48.581+00,401,3,3,Online Transfer,18,750,1,84,2025-02-03,2025-02-06 10:00:00+00,2025-02-06 10:50:00+00,100,850,2025/2,0,16,INV250203-0333,225,true
2025-04-24 03:18:50.542+00,2025-05-02 04:45:51.257+00,402,3,3,Online Transfer,18,750,1,25,2025-02-03,2025-02-06 10:00:00+00,2025-02-06 10:50:00+00,100,850,2025/2,0,16,INV250203-0334,225,true
2025-04-24 03:18:50.551+00,2025-04-26 11:50:33.701+00,403,3,3,Online Transfer,64,480,1,50,2025-02-03,2025-02-08 00:30:00+00,2025-02-08 01:20:00+00,0,480,2025/2,0,16,INV250203-0335,144,true
2025-04-24 03:18:50.561+00,2025-04-26 11:50:33.752+00,404,3,3,Online Transfer,63,200,1,70,2025-02-03,2025-02-07 07:00:00+00,2025-02-07 07:50:00+00,0,200,2025/2,0,16,INV250203-0336,60,true
2025-04-24 03:18:50.57+00,2025-04-26 11:50:33.801+00,405,3,3,Online Transfer,13,120,1,32,2025-02-06,2025-02-09 02:00:00+00,2025-02-09 02:40:00+00,30,150,2025/2,0,16,INV250206-0337,36,true
2025-04-24 03:18:50.58+00,2025-04-26 11:50:33.854+00,406,3,3,Online Transfer,3,950,1,68,2025-02-06,2025-02-11 09:00:00+00,2025-02-11 09:50:00+00,0,950,2025/2,0,16,INV250206-0338,285,true
2025-04-24 03:18:50.589+00,2025-05-02 05:14:19.836+00,407,3,3,Online Transfer,3,950,1,38,2025-02-06,2025-02-13 11:30:00+00,2025-02-13 12:20:00+00,0,950,2025/2,0,16,INV250206-0339,285,true
2025-04-24 03:18:50.598+00,2025-06-11 02:08:06.128+00,408,3,3,Online Transfer,3,950,1,86,2025-02-12,2025-02-20 11:00:00+00,2025-02-20 11:40:00+00,0,950,2025/2,0,16,INV250212-0340,285,true
2025-04-24 03:18:50.609+00,2025-04-26 11:50:33.906+00,409,3,3,Online Transfer,2,400,1,72,2025-02-13,2025-02-13 09:00:00+00,2025-02-13 09:50:00+00,0,400,2025/2,0,16,INV250213-0341,120,true
2025-04-24 03:18:50.619+00,2025-06-21 06:45:51.303+00,410,3,3,Online Transfer,64,480,1,55,2025-02-14,2025-02-14 07:00:00+00,2025-02-14 07:50:00+00,0,480,2025/2,0,16,INV250214-0342,144,true
2025-04-24 03:18:50.628+00,2025-04-26 11:50:33.958+00,411,3,3,Online Transfer,2,400,1,107,2025-02-14,2025-02-15 02:30:00+00,2025-02-15 03:20:00+00,0,400,2025/2,0,16,INV250214-0343,120,true
2025-04-24 03:18:50.637+00,2025-04-26 11:50:34.016+00,412,3,3,Online Transfer,2,400,1,10,2025-02-19,2025-03-06 09:00:00+00,2025-03-06 09:40:00+00,25,425,2025/2,0,16,INV250219-0344,120,true
2025-04-24 03:18:50.646+00,2025-04-26 11:50:34.058+00,413,3,3,Online Transfer,48,1000,1,20,2025-02-19,2025-03-03 03:00:00+00,2025-03-03 04:30:00+00,100,1100,2025/2,0,16,INV250219-0345,300,true
2025-04-24 03:18:50.655+00,2025-04-26 11:50:34.099+00,414,3,3,Online Transfer,48,1000,1,30,2025-02-19,2025-03-03 03:00:00+00,2025-03-03 04:30:00+00,100,1100,2025/2,0,16,INV250219-0346,300,true
2025-04-24 03:18:50.664+00,2025-04-26 11:50:34.151+00,415,3,3,Online Transfer,63,200,1,70,2025-02-27,2025-03-14 07:00:00+00,2025-03-14 07:50:00+00,0,200,2025/2,0,16,INV250227-0347,60,true
2025-04-24 03:18:50.672+00,2025-07-11 00:28:46.492+00,416,3,3,Online Transfer,3,950,1,49,2025-03-02,2025-03-16 08:00:00+00,2025-03-16 08:40:00+00,0,950,2025/3,0,17,INV250302-0348,190,true
2025-04-24 03:18:50.681+00,2025-05-02 04:45:52.961+00,417,3,3,Online Transfer,2,400,1,46,2025-03-02,2025-03-15 09:00:00+00,2025-03-15 09:40:00+00,0,400,2025/3,0,17,INV250302-0349,80,true
2025-04-24 03:18:50.69+00,2025-04-26 11:50:34.199+00,418,3,3,Online Transfer,13,120,1,82,2025-03-02,2025-03-02 03:00:00+00,2025-03-02 03:50:00+00,30,150,2025/3,0,17,INV250302-0350,36,true
2025-04-24 03:18:50.698+00,2025-04-26 11:50:34.258+00,419,3,3,Online Transfer,2,400,1,33,2025-03-03,2025-03-16 01:00:00+00,2025-03-16 01:40:00+00,0,400,2025/3,0,17,INV250303-0351,120,true
2025-04-24 03:18:50.709+00,2025-06-24 05:40:24.179+00,420,3,3,Online Transfer,18,750,1,18,2025-03-03,2025-03-10 10:00:00+00,2025-03-10 10:50:00+00,100,850,2025/3,0,17,INV250303-0352,150,true
2025-04-24 03:18:50.718+00,2025-06-24 05:40:26.278+00,421,3,3,Online Transfer,18,750,1,19,2025-03-04,2025-03-10 10:00:00+00,2025-03-10 10:50:00+00,100,850,2025/3,0,17,INV250304-0353,150,true
2025-04-24 03:18:50.727+00,2025-04-28 05:03:15.873+00,422,3,3,Online Transfer,2,400,1,110,2025-03-10,2025-03-10 09:00:00+00,2025-03-10 09:50:00+00,0,400,2025/3,0,17,INV250310-0354,80,true
2025-04-24 03:18:50.737+00,2025-04-26 11:50:34.307+00,423,3,3,Online Transfer,11,250,1,16,2025-03-11,2025-03-12 12:00:00+00,2025-03-12 12:50:00+00,0,250,2025/3,0,17,INV250311-0355,75,true
2025-04-24 03:18:50.746+00,2025-04-26 11:50:34.345+00,424,3,3,Online Transfer,11,250,1,14,2025-03-11,2025-03-12 12:00:00+00,2025-03-12 12:50:00+00,0,250,2025/3,0,17,INV250311-0356,75,true
2025-04-24 03:18:50.755+00,2025-04-26 11:50:34.394+00,425,3,3,Online Transfer,11,250,1,15,2025-03-11,2025-03-12 12:00:00+00,2025-03-12 12:50:00+00,0,250,2025/3,0,17,INV250311-0357,75,true
2025-04-24 03:18:50.764+00,2025-04-26 11:50:34.452+00,426,3,3,Online Transfer,11,250,1,91,2025-03-11,2025-03-12 12:00:00+00,2025-03-12 12:50:00+00,0,250,2025/3,0,17,INV250311-0358,75,true
2025-04-24 03:18:50.772+00,2025-06-09 02:30:11.409+00,427,3,3,Online Transfer,3,950,1,26,2025-03-12,2025-03-14 10:00:00+00,2025-03-14 10:50:00+00,0,950,2025/3,0,17,INV250312-0359,190,true
2025-04-24 03:18:50.781+00,2025-07-24 03:45:49.751+00,428,3,3,Online Transfer,6,750,1,6,2025-03-13,2025-03-15 01:30:00+00,2025-03-15 02:10:00+00,0,750,2025/3,0,17,INV250313-0360,225,true
2025-04-24 03:18:50.79+00,2025-07-24 03:46:20.252+00,429,3,3,Online Transfer,6,750,1,8,2025-03-13,2025-03-15 01:30:00+00,2025-03-15 02:10:00+00,0,750,2025/3,0,17,INV250313-0361,225,true
2025-04-24 03:18:50.799+00,2025-04-26 11:50:34.505+00,430,3,3,Online Transfer,5,320,1,36,2025-03-14,2025-03-21 02:00:00+00,2025-03-21 02:50:00+00,0,320,2025/3,0,17,INV250314-0362,96,true
2025-04-24 03:18:50.809+00,2025-04-26 11:50:34.563+00,431,3,3,Online Transfer,5,320,1,11,2025-03-14,2025-03-21 02:00:00+00,2025-03-21 02:50:00+00,0,320,2025/3,0,17,INV250314-0363,96,true
2025-04-24 03:18:50.827+00,2025-06-09 14:38:20.612+00,433,3,3,Online Transfer,2,0,1,10,2025-03-15,2025-04-29 09:00:00+00,2025-04-29 09:40:00+00,15,15,2025/3,0,17,TRANSFERRED FROM ASHLEY TAN EN YU,0,true
2025-04-24 03:18:50.836+00,2025-07-13 04:41:23.597+00,434,3,3,Online Transfer,3,950,1,100,2025-03-17,2025-03-23 04:00:00+00,2025-03-23 04:40:00+00,0,950,2025/3,0,17,INV250317-0364,285,true
2025-04-24 03:18:50.845+00,2025-07-01 10:52:11.852+00,435,3,3,Online Transfer,3,950,1,39,2025-03-18,2025-03-28 10:30:00+00,2025-03-28 11:20:00+00,0,950,2025/3,0,17,INV250318-0365,285,true
2025-04-24 03:18:50.854+00,2025-06-01 00:10:42.899+00,436,3,3,Online Transfer,14,400,1,108,2025-03-29,2025-03-30 03:30:00+00,2025-03-30 04:20:00+00,100,500,2025/3,0,17,INV250329-0366,80,true
2025-04-24 03:18:50.864+00,2025-08-16 03:53:49.632+00,437,3,3,Online Transfer,18,750,1,106,2025-04-01,2025-04-05 03:00:00+00,2025-04-05 03:50:00+00,100,850,2025/4,0,18,INV250401-0367,225,true
2025-04-24 03:18:50.873+00,2025-08-16 03:53:51.453+00,438,3,3,Online Transfer,18,750,1,81,2025-04-01,2025-04-05 03:00:00+00,2025-04-05 03:50:00+00,100,850,2025/4,0,18,INV250401-0368,225,true
2025-04-24 03:18:50.883+00,2025-07-02 08:51:23.854+00,439,3,3,Online Transfer,3,950,1,2,2025-04-02,2025-04-10 10:50:00+00,2025-04-10 11:40:00+00,0,950,2025/4,0,18,INV250402-0369,285,true
2025-04-24 03:18:50.893+00,2025-05-06 05:24:34.332+00,440,3,3,Online Transfer,2,400,1,40,2025-04-04,2025-04-06 02:00:00+00,2025-04-06 02:40:00+00,0,400,2025/4,0,18,INV250404-0370,120,true
2025-04-24 03:18:50.903+00,2025-07-10 07:45:53.115+00,441,3,3,Online Transfer,64,480,1,56,2025-04-04,2025-04-08 07:00:00+00,2025-04-08 07:50:00+00,0,480,2025/4,0,18,INV250404-0371,144,true
2025-04-24 03:18:50.912+00,2025-07-20 02:46:46.71+00,442,3,3,Online Transfer,5,320,1,41,2025-04-05,2025-04-12 08:00:00+00,2025-04-12 08:50:00+00,0,320,2025/4,0,18,INV250405-0372,96,true
2025-04-24 03:18:50.923+00,2025-07-20 02:46:49.512+00,443,3,3,Online Transfer,5,320,1,79,2025-04-05,2025-04-12 08:00:00+00,2025-04-12 08:50:00+00,0,320,2025/4,0,18,INV250405-0373,96,true
2025-04-24 03:18:50.933+00,2025-07-01 10:52:21.36+00,444,3,3,Online Transfer,12,575,1,91,2025-04-06,2025-04-09 12:00:00+00,2025-04-09 12:50:00+00,0,575,2025/4,0,18,INV2504016-0374,172.5,true
2025-04-24 03:18:50.942+00,2025-07-01 10:52:19.565+00,445,3,3,Online Transfer,12,575,1,15,2025-04-06,2025-04-09 12:00:00+00,2025-04-09 12:50:00+00,0,575,2025/4,0,18,INV250401-0375,172.5,true
2025-04-24 03:18:50.951+00,2025-07-13 04:41:25.792+00,446,3,3,Online Transfer,2,400,1,107,2025-04-08,2025-04-12 02:30:00+00,2025-04-12 03:20:00+00,0,400,2025/4,0,18,INV250408-0376,120,true
2025-04-24 03:18:50.96+00,2025-06-11 15:56:19.388+00,447,3,3,Online Transfer,2,400,1,72,2025-04-09,2025-04-10 09:00:00+00,2025-04-10 09:50:00+00,0,400,2025/4,0,18,INV250409-0377,120,true
2025-04-24 03:18:50.97+00,2025-05-24 10:37:34.11+00,448,3,3,Online Transfer,63,200,1,70,2025-04-09,2025-04-11 07:00:00+00,2025-04-11 07:50:00+00,0,200,2025/4,0,18,INV250409-0378,60,true
2025-04-24 03:18:50.979+00,2025-07-25 03:59:34.064+00,449,3,3,Online Transfer,15,950,1,23,2025-04-10,2025-04-20 04:30:00+00,2025-04-20 05:00:00+00,200,1150,2025/4,0,18,INV250410-0379,285,true
2025-04-24 03:18:50.989+00,2025-06-07 16:15:16.3+00,450,3,3,Online Transfer,48,1000,1,20,2025-04-10,2025-04-20 03:00:00+00,2025-04-20 04:30:00+00,100,1000,2025/4,100,18,INV250410-0380,270,true
2025-04-24 03:18:50.999+00,2025-06-08 02:14:55.137+00,451,3,3,Online Transfer,48,1000,1,30,2025-04-10,2025-04-20 03:00:00+00,2025-04-20 04:30:00+00,100,1000,2025/4,100,18,INV250410-0381,270,true
2025-04-24 03:18:51.008+00,2025-07-07 08:42:13.247+00,452,3,3,Online Transfer,6,750,1,11,2025-04-11,2025-04-18 02:00:00+00,2025-04-18 02:50:00+00,0,750,2025/4,0,18,INV250411-0382,225,true
2025-04-24 03:18:51.018+00,2025-07-07 08:42:15.148+00,453,3,3,Online Transfer,6,750,1,36,2025-04-11,2025-04-18 02:00:00+00,2025-04-18 02:50:00+00,0,750,2025/4,0,18,INV250411-0383,225,true
2025-04-24 03:18:51.028+00,2025-05-09 12:00:24.78+00,454,3,3,Online Transfer,2,400,1,80,2025-04-12,2025-04-18 03:30:00+00,2025-04-18 04:20:00+00,0,400,2025/4,0,18,INV250412-0384,80,true
2025-04-24 03:18:51.038+00,2025-05-15 03:51:51.867+00,455,3,3,Online Transfer,2,400,1,33,2025-04-15,2025-04-20 01:00:00+00,2025-04-20 01:40:00+00,0,400,2025/4,0,18,INV250415-0385,80,true
2025-04-24 03:18:51.047+00,2025-07-01 10:52:17.559+00,456,3,3,Online Transfer,3,950,1,68,2025-04-19,2025-04-29 09:00:00+00,2025-04-29 09:50:00+00,0,950,2025/4,0,18,INV250419-0387,285,true
2025-04-24 03:18:51.056+00,2025-07-19 07:22:25.91+00,457,3,3,Online Transfer,64,480,1,50,2025-04-19,2025-04-26 10:00:00+00,2025-04-26 10:50:00+00,0,480,2025/4,0,18,INV250419-0388,144,true
2025-04-24 03:18:51.066+00,2025-07-04 00:22:12.545+00,458,3,3,Online Transfer,3,950,1,67,2025-04-20,2025-04-26 09:00:00+00,2025-04-26 09:50:00+00,0,950,2025/4,0,18,INV250420-0389,285,true
2025-04-26 09:17:05.475+00,2025-04-26 11:50:34.623+00,459,3,3,Qr Pay,69,0,1,86,2025-04-17,2025-04-17 11:00:00+00,2025-04-17 11:40:00+00,20,20,2025/4,0,18,INV250417-0386,0,true
2025-04-26 09:24:12.699+00,2025-04-26 11:50:34.665+00,460,3,3,Qr Pay,69,0,1,22,2025-01-26,2025-01-26 01:00:00+00,2025-01-26 01:50:00+00,10,10,2025/1,0,15,INV250126-0330,0,true
2025-04-28 01:06:44.626+00,2025-06-23 11:19:19.583+00,461,3,3,Online Transfer,2,400,0.75,110,2025-04-28,2025-04-28 09:00:00+00,2025-04-28 09:50:00+00,0,400,2025/4,0,18,INV250428-0390,80,true
2025-04-28 05:01:47.76+00,2025-07-08 09:53:12.287+00,462,3,3,Online Transfer,3,950,1,37,2025-04-28,2025-04-29 10:30:00+00,2025-04-29 11:20:00+00,0,950,2025/4,0,18,INV250428-0391,285,true
2025-04-29 03:41:54.001+00,2025-04-29 06:06:02.302+00,463,1,1,Online Transfer,2,400,1,87,2023-11-26,2023-12-01 02:00:00+00,2023-12-01 02:50:00+00,0,400,2023/11,0,1,,120,true
2025-05-02 04:47:58.652+00,2025-09-03 01:21:30.843+00,466,3,3,Online Transfer,18,750,1,84,2025-04-29,2025-05-01 10:00:00+00,2025-05-01 10:50:00+00,100,850,2025/4,0,18,INV250429-0392,225,true
2025-05-02 04:48:51.329+00,2025-08-31 03:53:37.052+00,467,3,3,Online Transfer,18,750,1,25,2025-04-29,2025-05-01 10:00:00+00,2025-05-01 10:50:00+00,100,850,2025/4,0,18,INV250429-0393,225,true
2025-05-02 04:49:23.552+00,2025-05-27 06:02:37.493+00,468,3,3,Qr Pay,2,400,1,46,2025-05-01,2025-05-03 09:00:00+00,2025-05-03 09:40:00+00,0,400,2025/5,0,75,INV250501-0394,80,true
2025-05-02 04:51:02.04+00,2025-08-07 15:32:49.815+00,469,3,3,Online Transfer,3,950,1,38,2025-05-01,2025-05-08 11:40:00+00,2025-05-08 12:30:00+00,0,950,2025/5,0,75,INV250501-0395,285,true
2025-05-06 05:24:09.254+00,2025-07-22 00:15:13.63+00,471,3,3,Online Transfer,2,400,1,40,2025-05-06,2025-05-11 02:00:00+00,2025-05-11 02:40:00+00,0,400,2025/5,0,75,INV250506-0396,120,true
2025-05-07 07:29:07.535+00,2025-07-30 01:33:18.806+00,472,3,3,Online Transfer,63,200,1,70,2025-05-07,2025-05-09 07:00:00+00,2025-05-09 07:50:00+00,0,200,2025/5,0,75,	INV250507-0397,60,true
2025-05-09 12:00:22.398+00,2025-07-11 11:06:30.394+00,473,3,3,Cash Deposit,2,400,1,80,2025-05-09,2025-05-24 06:30:00+00,2025-05-24 07:20:00+00,0,400,2025/5,0,75,INV250509-0398,120,true
2025-05-11 05:09:07.899+00,2025-08-07 07:38:42.433+00,474,3,3,Qr Pay,64,480,1,55,2025-05-11,2025-05-11 07:00:00+00,2025-05-11 07:50:00+00,0,480,2025/5,0,75,INV250511-0399,144,true
2025-05-12 06:18:14.31+00,2025-07-19 07:23:19.505+00,475,3,3,Online Transfer,11,250,1,27,2025-05-12,2025-06-07 07:00:00+00,2025-06-07 07:50:00+00,0,250,2025/5,0,75,INV250512-0400,75,true
2025-05-12 06:18:27.463+00,2025-07-19 07:23:22.902+00,476,3,3,Online Transfer,11,250,1,102,2025-05-12,2025-06-07 07:00:00+00,2025-06-07 07:50:00+00,0,250,2025/5,0,75,INV250512-0401,75,true
2025-05-12 06:18:39.451+00,2025-07-19 07:23:24.81+00,477,3,3,Online Transfer,11,250,1,105,2025-05-12,2025-06-07 07:00:00+00,2025-06-07 07:50:00+00,0,250,2025/5,0,75,INV250512-0402,75,true
2025-05-12 06:18:53.923+00,2025-07-19 07:23:27.816+00,478,3,3,Online Transfer,11,250,1,104,2025-05-12,2025-06-07 07:00:00+00,2025-06-07 07:50:00+00,0,250,2025/5,0,75,INV250512-0403,75,true
2025-05-15 03:46:28.986+00,2025-06-26 08:17:28.512+00,479,3,3,Qr Pay,2,400,1,33,2025-05-14,2025-05-25 01:00:00+00,2025-05-25 01:40:00+00,0,400,2025/5,0,75,INV250514-0404,80,true
2025-05-22 05:34:24.204+00,2025-06-14 11:55:21.193+00,480,3,3,Qr Pay,2,400,1,12,2025-05-19,2025-05-24 10:00:00+00,2025-05-24 10:50:00+00,0,400,2025/5,0,75,INV250520-0405,80,true
2025-05-27 06:02:33.578+00,2025-06-30 07:33:24.149+00,481,3,3,Qr Pay,2,400,1,46,2025-05-27,2025-06-14 09:00:00+00,2025-06-14 09:40:00+00,0,400,2025/5,0,75,INV250527-0406,120,true
2025-06-01 06:19:14.055+00,2025-08-10 01:24:23.573+00,486,3,3,Qr Pay,3,950,1,67,2025-06-01,2025-06-21 09:00:00+00,2025-06-21 09:50:00+00,0,950,2025/6,0,78,INV250601-0408,285,true
2025-06-01 07:02:22.011+00,2025-07-27 04:32:23.819+00,488,3,3,Qr Pay,14,400,1,108,2025-06-01,2025-06-01 03:30:00+00,2025-06-01 04:20:00+00,100,500,2025/6,0,78,INV250601-0407,120,true
2025-06-02 07:12:11.636+00,2025-06-29 07:36:53.74+00,489,3,3,Cash Deposit,17,320,1,120,2025-06-02,2025-06-04 08:00:00+00,2025-06-04 08:40:00+00,50,370,2025/6,0,78,INV250602-0409,96,true
2025-06-02 07:12:35.268+00,2025-06-29 07:36:56.048+00,490,3,3,Cash Deposit,17,320,1,119,2025-06-02,2025-06-04 08:00:00+00,2025-06-04 08:40:00+00,50,370,2025/6,0,78,INV250602-0410,96,true
2025-06-02 09:24:15.608+00,2025-10-08 02:26:55.6+00,491,3,3,Online Transfer,15,950,1,89,2025-06-02,2025-06-07 02:15:00+00,2025-06-07 02:45:00+00,200,1150,2025/6,0,78,INV250602-0411,285,true
2025-06-03 03:36:15.992+00,2025-06-03 03:36:15.996+00,494,3,3,Online Transfer,,-30,0,,2025-06-02,,,0,-30,,0,,EXPENSES - SSM,,
2025-06-03 03:37:14.663+00,2025-06-03 03:37:14.67+00,495,3,3,Online Transfer,,-0.4,0,,2025-06-01,,,0,-0.4,,0,,EXPENSES - SMS CHARGES,,
2025-06-03 03:38:07.216+00,2025-06-03 03:38:07.221+00,496,3,3,Online Transfer,,-850,0,,2025-03-14,,,0,-850,,0,,EXPENSES - META BIZ ADVISORY(TAX),,
2025-06-03 03:41:01+00,2025-06-03 03:41:01.005+00,497,3,3,Online Transfer,,-530,0,,2024-08-16,,,0,-530,,0,,EXPENSES - J&F PRINTING STUDIO(JACKET),,
2025-06-03 03:42:07.604+00,2025-06-03 03:42:07.611+00,498,3,3,Online Transfer,,-1609.2,0,,2024-08-05,,,0,-1609.2,,0,,EXPENSES - BIZTORY SUBSCRIPTION 1YR,,
2025-06-07 16:15:07.198+00,2025-07-25 03:59:37.155+00,499,3,3,Online Transfer,48,1000,1,20,2025-06-07,2025-06-11 09:00:00+00,2025-06-11 10:30:00+00,100,1000,2025/6,100,78,INV250607-0412,270,true
2025-06-07 16:15:26.411+00,2025-07-25 03:59:39.654+00,500,3,3,Online Transfer,48,1000,1,30,2025-06-07,2025-06-11 09:00:00+00,2025-06-11 10:30:00+00,100,1000,2025/6,100,78,INV250607-0413,270,true
2025-06-09 14:33:28.366+00,2025-09-14 06:57:08.558+00,501,3,3,Online Transfer,2,400,1,58,2025-06-09,2025-06-15 05:00:00+00,2025-06-15 05:50:00+00,0,400,2025/6,0,78,INV250609-0414,120,true
2025-06-09 14:34:53.291+00,2025-06-24 13:13:43.691+00,502,3,3,Online Transfer,2,400,0.5,5,2025-06-09,2025-06-05 01:00:00+00,2025-06-05 01:50:00+00,0,400,2025/6,0,78,INV250609-0415,120,
2025-06-11 15:56:15.187+00,2025-07-16 12:28:59.103+00,504,3,3,Online Transfer,2,400,1,72,2025-06-11,2025-06-12 09:00:00+00,2025-06-12 09:50:00+00,0,400,2025/6,0,78,INV250611-0417,120,true
2025-06-17 09:29:50.996+00,2025-08-16 00:57:01.045+00,507,3,3,Qr Pay,64,480,1,56,2025-06-17,2025-06-20 07:00:00+00,2025-06-20 07:50:00+00,0,480,2025/6,0,78,INV250617-0419,144,true
2025-06-21 02:12:32.505+00,2025-10-26 02:46:51.75+00,509,3,3,Cash,3,0,1,100,2025-06-16,2025-07-13 04:15:00+00,2025-07-13 05:05:00+00,0,0,2025/6,0,78,INV-TRANSFERRED FROM MIYA,0,true
2025-06-25 06:26:14.135+00,2025-07-18 00:14:04.626+00,510,3,3,Online Transfer,2,400,1,86,2025-06-10,2025-06-12 09:00:00+00,2025-06-12 09:50:00+00,0,400,2025/6,0,78,INV250610-0416,120,true
2025-06-26 08:17:20.363+00,2025-07-25 01:46:11.371+00,512,3,3,Qr Pay,2,400,1,33,2025-06-26,2025-06-28 00:45:00+00,2025-06-28 01:25:00+00,0,400,2025/6,0,78,INV250626-0420,120,true
2025-06-28 08:10:16.8+00,2025-07-26 08:23:26.13+00,514,3,3,Cash Deposit,17,320,1,119,2025-06-29,2025-06-28 06:00:00+00,2025-06-28 06:50:00+00,50,370,2025/6,0,78,INV250628-0422,96,true
2025-06-28 08:10:55.543+00,2025-07-26 08:23:24.331+00,515,3,3,Cash Deposit,17,320,1,120,2025-06-29,2025-06-28 06:00:00+00,2025-06-28 06:50:00+00,50,370,2025/6,0,78,INV250628-0421,96,true
2025-06-30 07:39:03+00,2025-08-08 01:54:32.754+00,516,3,3,Online Transfer,2,400,1,46,2025-06-30,2025-07-06 08:50:00+00,2025-07-06 09:30:00+00,0,400,2025/6,0,78,INV250630-0423,120,true
2025-07-01 00:23:31.943+00,2025-09-16 12:23:56.262+00,517,3,3,Qr Pay,3,950,1,68,2025-06-13,2025-07-08 09:30:00+00,2025-07-08 10:20:00+00,0,950,2025/6,0,78,INV250613-0418,285,true
2025-07-01 10:50:53.462+00,2026-04-28 16:45:11.469+00,518,3,3,Cash,6,0,0.7,39,2025-07-01,2025-07-01 11:10:00+00,2025-07-01 12:00:00+00,0,0,2025/7,0,,INV-SGD227.50,,
2025-07-01 10:51:20.044+00,2025-10-07 10:05:47.314+00,519,3,3,Cash,6,0,1,37,2025-07-01,2025-07-15 10:20:00+00,2025-07-15 11:10:00+00,0,0,2025/7,0,84,INV-SGD227.50,0,true
2025-07-01 10:54:42.724+00,2025-10-16 02:23:55.024+00,520,3,3,Qr Pay,12,575,1,15,2025-07-01,2025-07-02 12:00:00+00,2025-07-02 12:50:00+00,0,575,2025/7,0,84,INV250701-0424,172.5,true
2025-07-01 10:54:55.074+00,2025-10-16 02:23:56.732+00,521,3,3,Qr Pay,12,575,1,91,2025-07-01,2025-07-02 12:00:00+00,2025-07-02 12:50:00+00,0,575,2025/7,0,84,INV250701-0425,172.5,true
2025-07-02 08:51:17.878+00,2026-04-23 15:44:54.674+00,523,3,3,Qr Pay,3,950,0.8,2,2025-07-02,2025-07-10 10:50:00+00,2025-07-10 11:40:00+00,0,950,2025/7,0,84,INV250702-0426,285,
2025-07-04 00:40:49.718+00,2025-08-30 00:50:05.875+00,524,3,3,Qr Pay,2,400,1,121,2025-07-03,2025-07-06 00:00:00+00,2025-07-06 00:50:00+00,0,400,2025/7,0,84,INV250703-0427,120,true
2025-07-04 07:14:43.446+00,2025-10-19 03:45:04.208+00,525,3,3,Qr Pay,64,480,1,50,2025-07-04,2025-07-05 10:00:00+00,2025-07-05 10:50:00+00,0,480,2025/7,0,84,INV250704-0428,144,true
